<Logging continued from "data/ulx_logs/12-16-24.txt">
[13:35:50] .funky1337: я еще вернусь...
[13:36:02] Client "v897oo" connected.
[13:36:32] Client "v897oo" spawned in server <STEAM_0:1:603126663> (took 30 seconds).
[13:37:10] Dropped "Safeguard" from server<STEAM_0:0:583364198>
[13:37:17] Dropped "Сырный пакетик" from server<STEAM_0:0:617253467>
[13:37:23] Dropped "РАК, ДА" from server<STEAM_0:1:214737633>
[13:42:19] .funky1337 suicided!
[13:42:43] Dropped ".funky1337" from server<STEAM_0:1:430394015>
[13:48:39] Кастрюля was killed by ent_rus_gmod_ezpowerline
[13:50:52] Dropped "v897oo" from server<STEAM_0:1:603126663>
[13:51:03] Jr_byba: !MOTD
[13:51:06] erikk_son: ты кто
[13:51:08] Кастрюля: Я смотрю просто
[13:51:10] erikk_son: ок
[13:51:50] Кастрюля: круто выглядит
[13:53:39] Jr_byba: son ты кте
[13:55:43] Jr_byba: ку
[13:56:27] Jr_byba: дай физган
[14:00:40] Client "NELT" connected.
[14:02:25] Client "NELT" spawned in server <STEAM_0:0:244121583> (took 105 seconds).
[14:05:30] NELT: !specatte
[14:07:04] Client "Drambullet" connected.
[14:08:06] NELT cloaked Themself by amount 0
[14:08:06] NELT: !cloak
[14:08:35] Client "Drambullet" connected.
[14:10:51] erikk_son was killed by ent_jack_aidbox
[14:10:56] Jr_byba: во
[14:11:47] Jr_byba: из старой базы
[14:12:22] Client "ds_swanson" connected.
[14:13:40] Jr_byba: ВОТ ЕЩЁ
[14:14:29] Jr_byba: помоги
[14:15:28] Jr_byba: ХАХАХАХАХААХ
[14:15:54] Client "Doktor Karter" connected.
[14:15:57] Client "Phalanx" connected.
[14:17:19] Client "Phalanx" spawned in server <STEAM_0:0:239878329> (took 82 seconds).
[14:17:45] Client "ProstoMouse" connected.
[14:17:48] Client "Doktor Karter" spawned in server <STEAM_0:1:150666199> (took 114 seconds).
[14:18:12] Client "ds_swanson" spawned in server <STEAM_0:1:61650037> (took 350 seconds).
[14:18:56] NELT brought Doktor Karter
[14:18:56] NELT: !bring Doktor Karter
[14:19:21] Client "DIT REDRUM" connected.
[14:20:30] Client "ProstoMouse" spawned in server <STEAM_0:0:120147705> (took 165 seconds).
[14:21:30] Jr_byba: КУ
[14:22:07] Doktor Karter killed erikk_son using wep_jack_gmod_ezaxe
[14:22:36] Client "DIT REDRUM" spawned in server <STEAM_0:1:99390760> (took 195 seconds).
[14:23:39] Jr_byba: ОК
[14:24:16] NELT teleported to Doktor Karter
[14:24:16] NELT: !goto Doktor Karter
[14:24:23] Jr_byba: son состатель
[14:25:18] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:20] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:21] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:22] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:22] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:22] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:22] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:23] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:23] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:25] DIT REDRUM: в
[14:25:27] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:30] Кастрюля: хай
[14:25:32] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:40] Кастрюля: чё хочешь
[14:25:41] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:25:59] Jr_byba: ок
[14:26:08] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:26:09] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:26:13] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:26:16] Кастрюля: уйди
[14:26:19] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:26:23] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:26:56] erikk_son killed Doktor Karter using wep_jack_gmod_ezshovel
[14:27:39] Jr_byba: ага
[14:28:00] Кастрюля killed DIT REDRUM using wep_jack_gmod_flintlockmusket
[14:28:02] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:28:02] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:28:02] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:29:23] DIT REDRUM: supply radio: farming tools
[14:29:50] Client "nicksonblack86" connected.
[14:30:28] Jr_byba: из старой базы
[14:31:38] NELT<STEAM_0:0:244121583> spawned sent ent_jack_gmod_ezammobox_bppc
[14:31:39] NELT<STEAM_0:0:244121583> spawned sent ent_jack_gmod_ezammobox_bppc
[14:31:39] NELT<STEAM_0:0:244121583> spawned sent ent_jack_gmod_ezammobox_bppc
[14:32:05] Doktor Karter killed DIT REDRUM using wep_jack_gmod_cabr
[14:32:18] Jr_byba: СУКА
[14:33:10] Client "nicksonblack86" spawned in server <STEAM_0:1:806090975> (took 200 seconds).
[14:34:05] DIT REDRUM killed Jr_byba using wep_jack_gmod_ezaxe
[14:34:22] Client "_ARAKUZ_OwO" connected.
[14:34:25] DIT REDRUM killed erikk_son using wep_jack_gmod_ezaxe
[14:34:34] ds_swanson killed DIT REDRUM using wep_jack_gmod_sniperrifle
[14:34:44] ds_swanson killed Doktor Karter using wep_jack_gmod_sniperrifle
[14:34:56] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:35:02] nicksonblack86: f[etnm
[14:35:04] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:35:10] nicksonblack86: пиздато
[14:35:22] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:35:49] Кастрюля: ща
[14:35:55] Кастрюля: стой
[14:36:24] Кастрюля: я нцб
[14:36:26] Кастрюля: я нуб
[14:36:41] Кастрюля: а как выбросить
[14:36:52] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:36:57] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:37:01] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:37:06] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:37:08] erikk_son killed DIT REDRUM using wep_jack_gmod_pas
[14:37:08] Phalanx: Добрый день
[14:37:11] Phalanx: Ась?
[14:37:17] Phalanx: Скавенджеры
[14:37:35] Jr_byba: Я УМЕРАЮ
[14:37:37] Кастрюля: я без фракции
[14:37:44] Кастрюля: у меня бинд слетел
[14:37:45] Phalanx: Круть. Чет я тут ниеого не видел
[14:37:51] DIT REDRUM: !menu
[14:37:54] Кастрюля: на ф4
[14:37:58] erikk_son killed Jr_byba using wep_jack_gmod_pas
[14:38:03] DIT REDRUM: !motd
[14:38:09] Кастрюля: а как я приму
[14:38:42] Client "_ARAKUZ_OwO" connected.
[14:38:45] Кастрюля: болтовка не лучше?
[14:38:54] Dropped "nicksonblack86" from server<STEAM_0:1:806090975>
[14:40:56] Client "Za Lupin" connected.
[14:41:44] Client "Za Lupin" spawned in server <STEAM_0:0:237447880> (took 48 seconds).
[14:43:31] ProstoMouse: Лестницу в билде
[14:43:40] ProstoMouse: Я говорить не могу
[14:43:46] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:55] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:56] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:57] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:57] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:58] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:58] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:58] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:59] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:59] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:59] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:43:59] Jr_byba: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:44:02] ProstoMouse: как вертеть
[14:44:51] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:02] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:05] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:19] (TEAM) Jr_byba: шшш
[14:45:34] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:38] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:39] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:39] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:39] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:39] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:39] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:39] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:39] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:40] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:45:48] Client ".pinkman" connected.
[14:46:11] Doktor Karter killed DIT REDRUM using wep_aboot_jmod_annabelle
[14:46:22] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:46:40] LonePlayer022 killed Za Lupin using wep_jack_gmod_pas
[14:46:47] Dropped "Za Lupin" from server<STEAM_0:0:237447880>
[14:47:08] Client ".pinkman" spawned in server <STEAM_0:0:241804584> (took 80 seconds).
[14:47:54] DIT REDRUM: я могу посомб
[14:47:55] ds_swanson killed Doktor Karter using wep_jack_gmod_sniperrifle
[14:47:56] ProstoMouse: я тут
[14:48:02] (TEAM) ProstoMouse: Ало
[14:48:08] Client "Сырный пакетик" connected.
[14:48:12] DIT REDRUM: я могу посочь
[14:48:46] Client "Сырный пакетик" spawned in server <STEAM_0:0:617253467> (took 38 seconds).
[14:48:53] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:49:10] Jr_byba: как взять оружия
[14:49:16] DIT REDRUM: еьаиьт
[14:49:18] DIT REDRUM: что жто
[14:50:40] NELT granted god mode upon Themself
[14:50:40] NELT: !god
[14:51:10] ds_swanson killed DIT REDRUM using wep_jack_gmod_sniperrifle
[14:51:14] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:51:28] Doktor Karter killed Jr_byba using wep_jack_gmod_bas
[14:52:08] Dropped "Jr_byba" from server<STEAM_0:1:152546935>
[14:52:38] DIT REDRUM: стою
[14:52:53] DIT REDRUM: я наблюдаю
[14:53:01] erikk_son killed Doktor Karter using wep_jack_gmod_pas
[14:53:31] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[14:53:41] .pinkman: я тоже
[14:53:43] DIT REDRUM: ладно
[14:53:48] DIT REDRUM: стройте
[14:53:54] DIT REDRUM: а я длаьше наблюдать
[14:54:01] ProstoMouse: щас ещё дрозд придёт
[14:54:14] ProstoMouse: Кидал ему
[14:54:16] ProstoMouse: Ранее
[14:54:43] Client "IIIaypma" connected.
[14:55:45] DIT REDRUM: !motd
[14:56:18] Client "IIIaypma" spawned in server <STEAM_0:1:35708666> (took 95 seconds).
[14:56:31] erikk_son suicided!
[14:57:16] DIT REDRUM: это вас
[14:57:21] DIT REDRUM: там езе патроны есть
[14:57:27] DIT REDRUM: и ресурсы какието
[14:57:36] DIT REDRUM: заброшеная база была там
[14:57:45] DIT REDRUM: стоит взглянуть вас
[14:57:59] Doktor Karter killed erikk_son using wep_lanrp_jmod_kar98k
[14:58:11] Client "RusLanConnection" connected.
[14:58:59] Client "RusLanConnection" spawned in server <STEAM_0:0:238810681> (took 48 seconds).
[14:59:08] Doktor Karter killed erikk_son using wep_lanrp_jmod_kar98k
[14:59:25] RusLanConnection teleported to Doktor Karter
[14:59:29] Phalanx: !motd
[15:00:04] Client "kunich80" connected.
[15:01:20] Client "kunich80" spawned in server <STEAM_0:0:33259396> (took 76 seconds).
[15:02:05] ProstoMouse: Здравствуйте, дайте пожалуйста нефть
[15:02:10] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[15:02:43] Phalanx: Слушай, Роммель, я сам эту вышку недавно поставил. За бесплатно нефть 
[15:02:54] Phalanx: Бывает только в Швеции
[15:02:59] ProstoMouse: Ну так
[15:03:12] Client "Rackman" connected.
[15:03:14] ProstoMouse: Ты же как бы на бумаге уже наш филиал
[15:03:24] ProstoMouse: Что тебе кстати нужно из ресурсов?
[15:03:28] ProstoMouse: Чем помочь?
[15:03:50] Client "nicksonblack86" connected.
[15:03:51] Client "Rackman" spawned in server <STEAM_0:0:221849271> (took 39 seconds).
[15:03:59] Phalanx: Если ткань есть, буду рад. Раз нужна нефть, можете немного подкинуть м
[15:04:12] Phalanx: Материалов на помпы, поставлю еще
[15:04:23] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[15:04:23] ProstoMouse: Сколько примерно тебе нужно инвистировать?
[15:04:24] Phalanx: Больше нефти - рады вссе
[15:04:30] erikk_son killed DIT REDRUM using wep_jack_gmod_pas
[15:04:32] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[15:04:32] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[15:04:37] Rackman: !menu
[15:04:41] Client "Funf" connected.
[15:04:44] Rackman granted god mode upon Themself
[15:04:55] Client "nicksonblack86" spawned in server <STEAM_0:1:806090975> (took 65 seconds).
[15:04:57] Rackman cloaked Themself by amount 0
[15:05:07] Phalanx: Пока сотню другую ткани за бочку. Если хотите больше нефти,
[15:05:23] Phalanx: Накинте ресов на постройку. Я и сам могу, но так для всех будет 
[15:05:23] ProstoMouse: Ну хорошо, сотня так сотня
[15:05:25] Phalanx: Быстрее
[15:05:30] ProstoMouse: Дашь сколько у тебя сейчас есть?
[15:05:40] Phalanx: Плата вперед
[15:05:49] Phalanx: Но ладно
[15:05:51] ProstoMouse: Это не плата, это инвистиция
[15:06:01] Phalanx: Как скажешь, бухгалтер
[15:06:05] Phalanx: Авансом дам
[15:06:22] ProstoMouse: Благодарю, удачного дня
[15:06:28] Phalanx: И вам
[15:06:52] LonePlayer022: Кстати
[15:06:54] Phalanx: М?
[15:07:11] DIT REDRUM: только
[15:07:13] Dropped "nicksonblack86" from server<STEAM_0:1:806090975>
[15:07:15] DIT REDRUM: не стреляйте
[15:07:17] LonePlayer022: Предлагаю, объединится в альянс.
[15:07:18] DIT REDRUM: я мир
[15:07:28] DIT REDRUM: есть патроны,
[15:07:31] Phalanx: Хорошее предложение. Его я, кстати, не знаю
[15:07:43] DIT REDRUM: привте
[15:07:47] DIT REDRUM: есть патроны
[15:07:55] DIT REDRUM: я страник
[15:07:58] DIT REDRUM: охочусь
[15:08:06] Client "Funf" spawned in server <STEAM_0:0:222415125> (took 205 seconds).
[15:08:06] DIT REDRUM: на оленей
[15:08:12] Phalanx: Ну ладно, болтайте, пойду делом зниматься
[15:08:31] DIT REDRUM: никакая
[15:08:33] DIT REDRUM: я сам по себе
[15:08:40] Rackman<STEAM_0:0:221849271> spawned NPC npc_crow
[15:08:42] DIT REDRUM: я страник
[15:08:56] DIT REDRUM: что
[15:09:02] DIT REDRUM: да
[15:09:22] DIT REDRUM: что то не так
[15:09:41] DIT REDRUM: ладно
[15:10:05] ProstoMouse: На здоровье вам
[15:10:12] Funf: !motd
[15:10:12] Phalanx: Благодарю
[15:10:50] Dropped "Funf" from server<STEAM_0:0:222415125>
[15:10:51] Client "Funf" connected.
[15:11:25] Phalanx: !squads
[15:11:54] Client "Funf" spawned in server <STEAM_0:0:222415125> (took 63 seconds).
[15:12:31] DIT REDRUM: привет
[15:12:39] ProstoMouse: Привет
[15:12:39] DIT REDRUM: я мир
[15:12:51] DIT REDRUM: я страник
[15:13:00] DIT REDRUM: просто путешествую по миру
[15:13:04] ProstoMouse: Круто
[15:13:05] Dropped "Funf" from server<STEAM_0:0:222415125>
[15:13:09] DIT REDRUM: ладно
[15:13:10] ProstoMouse: Что привело вас сюда?
[15:13:11] DIT REDRUM:  я пошел
[15:13:19] DIT REDRUM: прсото пробегал мимо
[15:13:21] ProstoMouse: Не в ту сторону
[15:14:08] Client "Funf" connected.
[15:14:13] IIIaypma killed RusLanConnection using wep_aboot_jmod_annabelle
[15:14:30] DIT REDRUM: я страник
[15:15:18] IIIaypma killed Doktor Karter using wep_aboot_jmod_annabelle
[15:15:19] Client "Funf" spawned in server <STEAM_0:0:222415125> (took 71 seconds).
[15:15:54] Rackman teleported to LonePlayer022
[15:15:54] Rackman: !goto LonePlayer022
[15:15:57] Rackman: !menu
[15:15:59] Rackman uncloaked Themself
[15:16:01] Rackman revoked god mode from Themself
[15:16:11] Client "Derkoletus" connected.
[15:16:15] IIIaypma killed DIT REDRUM using wep_aboot_jmod_annabelle
[15:16:22] Rackman stripped weapons from Themself
[15:16:22] Rackman: !strip Rackman
[15:16:22] ProstoMouse: Нихера себе
[15:16:36] ProstoMouse: Ты ещё и админ что ли?
[15:16:38] NELT teleported to Doktor Karter
[15:16:38] NELT: !goto Doktor Karter
[15:16:42] ProstoMouse: Весело
[15:16:51] ProstoMouse: Пхах
[15:17:06] ProstoMouse: Ну да
[15:17:16] ProstoMouse: А ты с нами будешь или ты не можешь тип?
[15:17:27] ds_swanson killed DIT REDRUM using wep_jack_gmod_sniperrifle
[15:18:29] erikk_son killed DIT REDRUM using wep_jack_gmod_pas
[15:18:31] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[15:18:31] DIT REDRUM: Я ЛЮБЛЮ ПЛЫВИСКИ
[15:18:32] Client "Derkoletus" spawned in server <STEAM_0:1:616629252> (took 141 seconds).
[15:18:36] Сырный пакетик: supply radio: global message
[15:19:36] DIT REDRUM: ПАЦАНЫ
[15:19:42] DIT REDRUM: ВЫ АЛМАЗНЫЕ ПАРНИ
[15:19:50] DIT REDRUM: я бля готов вам помочь
[15:19:52] DIT REDRUM: в войне
[15:19:59] DIT REDRUM: против этих пидарасмов
[15:20:01] DIT REDRUM: они заебали
[15:20:09] erikk_son suicided!
[15:20:20] DIT REDRUM: так других слов нет
[15:20:57] DIT REDRUM: а тыкать можно
[15:21:00] DIT REDRUM: ножем
[15:21:50] Derkoletus: 1
[15:22:01] Derkoletus: Екололо
[15:22:35] erikk_son killed DIT REDRUM using wep_jack_gmod_pas
[15:22:37] Dropped "DIT REDRUM" from server<STEAM_0:1:99390760>
[15:22:40] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezmedsupplies
[15:22:55] Кастрюля: Нууу
[15:23:22] Кастрюля: Я так то нуб и то что вы делаете я не могу понять
[15:23:24] erikk_son: !s что как
[15:23:32] Кастрюля: смотрел
[15:23:43] Кастрюля: нет
[15:24:11] Кастрюля: топливо
[15:26:39] ds_swanson was killed by ent_jack_gmod_eznapalm
[15:26:39] IIIaypma was killed by ent_jack_gmod_ezfirehazard
[15:26:44] erikk_son killed RusLanConnection using wep_jack_gmod_pas
[15:27:21] IIIaypma killed Doktor Karter using wep_lanrp_jmod_kar98k
[15:28:37] IIIaypma killed RusLanConnection using wep_lanrp_jmod_kar98k
[15:29:04] IIIaypma killed RusLanConnection using ent_jack_gmod_ezsticknade
[15:29:20] erikk_son killed RusLanConnection using wep_jack_gmod_pas
[15:29:23] Client "Kooler" connected.
[15:29:24] Client "DroZD" connected.
[15:30:19] Кастрюля: Я пассивный игрок
[15:30:33] Doktor Karter was killed by ent_jack_gmod_ezsentry
[15:30:45] Кастрюля: Я не люблю в такие игры играть где прям нужно всё быстро быстро
[15:31:22] Кастрюля: удачи вам в войне
[15:31:35] Кастрюля: ну
[15:31:41] Кастрюля: у меня 1 хп
[15:32:51] Rackman<STEAM_0:0:221849271> spawned sent ent_jack_gmod_ezwarmine
[15:32:51] Rackman<STEAM_0:0:221849271> spawned sent ent_jack_gmod_ezwarmine
[15:32:57] Client "Kooler" spawned in server <STEAM_0:0:57966426> (took 214 seconds).
[15:33:01] Client "Slipper" connected.
[15:33:59] Кастрюля: не то взял
[15:34:05] Client "Leon Kennedy" connected.
[15:34:53] IIIaypma killed Кастрюля using ent_jack_gmod_ezsticknade
[15:35:09] erikk_son killed RusLanConnection using wep_jack_gmod_pas
[15:35:32] Client "Leon Kennedy" spawned in server <STEAM_0:0:634762826> (took 87 seconds).
[15:37:20] Rackman<STEAM_0:0:221849271> spawned sent ent_jack_gmod_ezboundingmine
[15:37:25] ds_swanson: ;squad
[15:38:38] Client "Slipper" spawned in server <STEAM_0:0:635379702> (took 337 seconds).
[15:39:34] Dropped "erikk_son" from server<STEAM_0:1:105501040>
[15:39:35] Dropped "ds_swanson" from server<STEAM_0:1:61650037>
[15:39:43] Slipper: // как в инвентарь поднять предмет
[15:40:45] Dropped "Leon Kennedy" from server<STEAM_0:0:634762826>
[15:41:17] Кастрюля: что
[15:43:05] Dropped "Slipper" from server<STEAM_0:0:635379702>
[15:43:06] Client "Slipper" connected.
[15:44:29] Кастрюля: Так что это моё всё с самого начала пока не пришел Картер
[15:44:32] Client "Leon Kennedy" connected.
[15:44:33] Dropped "Kooler" from server<STEAM_0:0:57966426>
[15:44:55] Client "Leon Kennedy" spawned in server <STEAM_0:0:634762826> (took 23 seconds).
[15:45:00] Client "Slipper" connected.
[15:45:26] Client "Slipper" spawned in server <STEAM_0:0:635379702> (took 26 seconds).
[15:47:07] Кастрюля: Ну простите что я так плохо играю
[15:47:10] Dropped "Slipper" from server<STEAM_0:0:635379702>
[15:47:13] Client "Slipper" connected.
[15:47:22] Кастрюля: За плохую игру
[15:47:30] Кастрюля: Я ещё тот соплежуй
[15:47:36] Client "Slipper" spawned in server <STEAM_0:0:635379702> (took 23 seconds).
[15:47:55] Dropped "Slipper" from server<STEAM_0:0:635379702>
[15:48:07] Dropped "ProstoMouse" from server<STEAM_0:0:120147705>
[15:48:08] Кастрюля: Не ну цыганская магия
[15:48:22] Кастрюля: домой
[15:49:35] NELT: !hp 100 NELT
[15:49:37] NELT: !menu
[15:49:44] Client "Slipper" connected.
[15:49:45] NELT set the hp for Themself to 100
[15:49:51] NELT uncloaked Themself
[15:49:57] NELT uncloaked Themself
[15:49:57] NELT: !uncloak
[15:50:00] NELT: !menu
[15:50:03] NELT revoked god mode from Themself
[15:51:05] Client "Slipper" spawned in server <STEAM_0:0:635379702> (took 81 seconds).
[15:51:19] Кастрюля: мне идти надо
[15:51:30] Кастрюля: я пойду
[15:51:32] Кастрюля: пока
[15:51:39] Dropped "Кастрюля" from server<STEAM_0:1:763473999>
[15:54:47] Client "Cmf | Levish" connected.
[15:55:36] Dropped "Slipper" from server<STEAM_0:0:635379702>
[15:55:37] Client "Slipper" connected.
[15:55:55] Client "Slipper" spawned in server <STEAM_0:0:635379702> (took 18 seconds).
[15:56:14] Client "ProstoMouse" connected.
[15:56:58] Rackman suicided!
[15:57:11] Client "ProstoMouse" spawned in server <STEAM_0:0:120147705> (took 57 seconds).
[15:58:14] Slipper: скиньте контент серва пж ()
[15:59:15] NELT was killed by ent_jack_gmod_ezaugerdrill
[15:59:31] Dropped "ProstoMouse" from server<STEAM_0:0:120147705>
[15:59:57] LonePlayer022: ?
[16:00:03] Funf: рекман у вас?
[16:00:16] LonePlayer022: Зачем он?
[16:00:16] Funf: я знаю что луший механик у вас
[16:00:20] Funf: и мне нужен он
[16:00:23] Funf: чтобы прокачать тачку
[16:01:04] Client "Cmf | Levish" spawned in server <STEAM_0:0:626882208> (took 377 seconds).
[16:02:01] Dropped "Leon Kennedy" from server<STEAM_0:0:634762826>
[16:03:18] IIIaypma killed Cmf | Levish using wep_jack_gmod_ezpickaxe
[16:03:48] RusLanConnection froze Cmf | Levish
[16:04:06] (TEAM) Cmf | Levish: пошнел наху
[16:04:13] RusLanConnection banned Cmf | Levish permanently
[16:04:13] Dropped "Cmf | Levish" from server<STEAM_0:0:626882208>
[16:05:24] RusLanConnection killed Doktor Karter using wep_jack_gmod_pas
[16:05:41] LonePlayer022 killed Rackman using wep_jack_gmod_pas
[16:10:23] RusLanConnection killed Doktor Karter using wep_jack_gmod_pas
[16:10:23] Client "v897oo" connected.
[16:10:57] Client "v897oo" spawned in server <STEAM_0:1:603126663> (took 34 seconds).
[16:12:30] LonePlayer022 suicided!
[16:14:07] Client "vbskeyyy" connected.
[16:15:11] LonePlayer022 killed LonePlayer022
[16:15:46] Dropped "RusLanConnection" from server<STEAM_0:0:238810681>
[16:16:54] LonePlayer022 suicided!
[16:17:55] Rackman killed Slipper using wep_jack_gmod_amr
[16:18:05] LonePlayer022 suicided!
[16:19:42] Dropped "v897oo" from server<STEAM_0:1:603126663>
[16:20:08] (TEAM) .pinkman: w
[16:24:34] LonePlayer022 killed LonePlayer022
[16:24:41] Phalanx: Хай
[16:24:42] Phalanx: Живу
[16:24:51] Phalanx: Не оч
[16:24:56] NELT teleported to Doktor Karter
[16:24:56] NELT: !goto Doktor Karter
[16:25:12] Phalanx: Ща сдохну
[16:25:12] NELT returned Themself to their original position
[16:25:12] NELT: !return
[16:25:21] Phalanx: Радейка
[16:25:23] Phalanx: Спасиб
[16:25:35] Phalanx: Какую?
[16:25:48] Phalanx: Руду случайно нашел
[16:25:58] Doktor Karter: supply radio: timebombs
[16:26:06] Funf was killed by ent_jack_aidbox
[16:29:10] Slipper killed Slipper
[16:30:05] Client "Mannytko" connected.
[16:30:09] Client "v897oo" connected.
[16:30:50] Client "v897oo" spawned in server <STEAM_0:1:603126663> (took 41 seconds).
[16:30:53] Client "Mannytko" spawned in server <STEAM_0:0:151021368> (took 48 seconds).
[16:32:00] LonePlayer022 was killed by ent_jack_gmod_ezpumpjack
[16:32:59] Doktor Karter suicided!
[16:33:46] Client "Valentin Nurd" connected.
[16:34:34] IIIaypma killed IIIaypma
[16:35:30] Phalanx was killed by ent_jack_gmod_ezaugerdrill
[16:36:13] Mannytko was killed by ent_jack_gmod_ezsentry
[16:36:33] Slipper: supply radio: global message
[16:36:47] Mannytko<STEAM_0:0:151021368> spawned sent ent_jack_gmod_ezarmor_schirmmuetze
[16:38:20] NELT killed Mannytko using wep_aboot_jmod_annabelle
[16:38:35] Mannytko<STEAM_0:0:151021368> spawned sent ent_jack_gmod_ezaxe
[16:39:01] Dropped "Slipper" from server<STEAM_0:0:635379702>
[16:39:30] IIIaypma killed Mannytko using wep_jack_gmod_pas
[16:39:57] Funf killed NELT using wep_jack_gmod_sniperrifle
[16:40:59] Mannytko: GG
[16:41:00] Mannytko: g
[16:41:01] Mannytko: g
[16:41:10] Mannytko was killed by ent_jack_gmod_ezprojectilenade
[16:42:03] IIIaypma killed Funf using wep_jack_gmod_pas
[16:42:22] IIIaypma was killed by ent_jack_gmod_ezsentry
[16:42:31] Funf was killed by ent_jack_gmod_ezprojectilenade
[16:42:49] Funf was killed by ent_jack_gmod_ezprojectilenade
[16:44:18] LonePlayer022 killed Phalanx using ent_jack_gmod_ezfalloutparticle
[16:44:51] Dropped "v897oo" from server<STEAM_0:1:603126663>
[16:49:05] Rackman: supply radio: global message
[16:49:47] Doktor Karter killed Funf using wep_aboot_jmod_annabelle
[16:50:07] Mannytko was killed by ent_jack_gmod_ezprojectilenade
