<Logging continued from "data/ulx_logs/11-22-24.txt">
[08:02:52] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:04] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[08:03:05] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[08:03:06] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[08:03:07] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_c17/furniturewashingmachine001a.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/rotator.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/missilepods.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/rotator.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/missilepods.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/rotator.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/missilepods.mdl
[08:03:38] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[08:03:49] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs



[18:54:17] New map: gm_sro
[18:54:35] Client "василий каратаев" connected.
[18:55:29] Client "василий каратаев" spawned in server <STEAM_0:0:814052183> (took 54 seconds).
[18:57:25] RusLanConnection brought василий каратаев
[18:59:02] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezceramic
[18:59:03] василий каратаев: ГОРДО ФРИМЕ
[18:59:15] RusLanConnection killed василий каратаев
[18:59:15] RusLanConnection killed RusLanConnection
[18:59:38] RusLanConnection teleported to василий каратаев
[19:01:04] василий каратаев<STEAM_0:0:814052183> spawned sent lvs_wheeldrive_citroen_type23
[19:01:46] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezgas
[19:04:31] василий каратаев<STEAM_0:0:814052183> spawned sent lvs_wheeldrive_citroen_type23
[19:05:54] василий каратаев<STEAM_0:0:814052183> spawned sent lvs_wheeldrive_gaz67
[19:06:15] василий каратаев<STEAM_0:0:814052183> spawned sent lvs_wheeldrive_gaz67
[19:07:59] василий каратаев<STEAM_0:0:814052183> spawned sent lvs_wheeldrive_gaz67
[19:08:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezprimitivebench
[19:08:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_flm
[19:09:00] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezsprinkler
[19:09:10] василий каратаев: БЕКСПЕЙК ДРОП
[19:09:15] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbasicparts
[19:09:16] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_eztoolbox
[19:09:24] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezfuel
[19:09:27] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbattery
[19:09:46] василий каратаев<STEAM_0:0:814052183> spawned sent lvs_wheeldrive_citroen_type23
[19:10:08] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbasicparts
[19:10:35] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezammobox_bppc
[19:10:45] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezfuel
[19:10:55] василий каратаев was killed by entityflame
[19:11:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezprimitivebench
[19:11:36] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_flm
[19:12:58] василий каратаев: Я УЖЕ ВЕТЕРАН 
[19:13:01] василий каратаев: НАФЕГ
[19:13:51] василий каратаев: БИТВЫ АРХИПЕЛАГА
[19:14:01] василий каратаев: БИТЫ ПРИ ПУСТЫНЕ
[19:14:07] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_aboot_gmod_ezshippingcontainer
[19:14:12] василий каратаев: ВЕТЕРАН НИГЕРСКИХ ВОЙН
[19:14:59] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eztoolbox
[19:16:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_aboot_jsmod_ezcrate_fulton
[19:16:32] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgas
[19:19:42] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgroundscanner
[19:19:45] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[19:21:13] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_rus_jsmod_pipe
[19:21:14] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_rus_jsmod_pipe
[19:21:20] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezbasicparts
[19:21:29] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_eztoolbox
[19:22:12] василий каратаев: НИГА
[19:22:14] василий каратаев: НИГА
[19:22:44] василий каратаев: НИГА Я ТЕПЕРЬ ПРОКЛАДЧИК ТРУБ НОМЕР 1
[19:23:30] Client "BriceMashiro" connected.
[19:24:08] василий каратаев<STEAM_0:0:814052183> spawned ragdoll models/breen.mdl
[19:24:19] василий каратаев<STEAM_0:0:814052183> spawned ragdoll models/breen.mdl
[19:24:43] Client "Redoket" connected.
[19:25:41] Client "Redoket" spawned in server <STEAM_0:1:545449619> (took 58 seconds).
[19:25:48] василий каратаев: ОЙ
[19:25:48] RusLanConnection killed василий каратаев using ent_rus_jsmod_pipe
[19:27:13] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_lanrp_jmod_kar98k
[19:27:14] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_lanrp_jmod_kar98k
[19:27:14] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_lanrp_jmod_kar98k
[19:27:14] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_lanrp_jmod_kar98k
[19:27:33] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[19:27:36] Client "BriceMashiro" spawned in server <STEAM_0:0:590186964> (took 246 seconds).
[19:28:43] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezpumpjack
[19:28:46] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_rus_jsmod_pipe
[19:28:47] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_rus_jsmod_pipe
[19:28:47] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_rus_jsmod_pipe
[19:28:48] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_rus_jsmod_pipe
[19:28:51] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezoil
[19:28:51] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezoil
[19:28:51] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezoil
[19:28:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezoil
[19:28:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezoil
[19:28:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezoil
[19:29:09] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfirenade
[19:29:20] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrefinery
[19:29:47] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfuel
[19:29:47] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfuel
[19:29:48] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfuel
[19:30:13] BriceMashiro teleported to RusLanConnection
[19:30:13] BriceMashiro: !goto ruslan
[19:31:06] василий каратаев: ДА КУЧА ГАСТОРБАЙТЕРОВ ВОКРУ
[19:32:15] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[19:32:15] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[19:32:15] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[19:32:16] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[19:32:16] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[19:32:16] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[19:32:23] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezweapon_plinkingpistol
[19:32:47] BriceMashiro: FFF
[19:32:48] BriceMashiro: FFF
[19:32:53] BriceMashiro: АЖИВОВОЙ
[19:32:56] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezammo
[19:33:07] RusLanConnection froze василий каратаев
[19:33:08] RusLanConnection unfroze василий каратаев
[19:33:32] василий каратаев: БАШКА ВОРОЧАТ
[19:33:38] BriceMashiro: ГО
[19:33:47] BriceMashiro: ПАЖДИ
[19:33:50] BriceMashiro killed василий каратаев using wep_jack_gmod_plinkingpistol
[19:33:55] BriceMashiro: ОЙ
[19:34:06] BriceMashiro: СОРЯН
[19:34:13] BriceMashiro: Я ДУМАЛ ТЫ БЕСМЕРТНЫЙ
[19:34:17] василий каратаев: СОРЯН?!! ТЫ МЕНЯ УБИЛ НИГЕР
[19:34:24] василий каратаев killed BriceMashiro using weapon_357
[19:34:34] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezweapon_pocketpistol
[19:34:41] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezammo
[19:34:50] BriceMashiro teleported to RusLanConnection
[19:34:50] BriceMashiro: !goto ruslan
[19:34:55] василий каратаев killed BriceMashiro using weapon_357
[19:34:56] Redoket killed василий каратаев using wep_lanrp_jmod_kar98k
[19:35:03] Redoket<STEAM_0:1:545449619> spawned NPC npc_rollermine
[19:35:06] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezweapon_pistol
[19:35:11] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezammo
[19:35:19] BriceMashiro teleported to RusLanConnection
[19:35:19] BriceMashiro: !goto rus
[19:35:34] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_shotrevolver
[19:35:38] BriceMashiro killed василий каратаев using wep_jack_gmod_pistol
[19:35:44] BriceMashiro killed Redoket using wep_jack_gmod_pistol
[19:35:48] василий каратаев<STEAM_0:0:814052183> spawned sent ent_lanrp_jmod_kar98k
[19:35:49] василий каратаев<STEAM_0:0:814052183> spawned sent ent_lanrp_jmod_kar98k
[19:35:53] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezammo
[19:36:07] BriceMashiro killed василий каратаев using wep_jack_gmod_pistol
[19:36:21] василий каратаев<STEAM_0:0:814052183> spawned sent ent_lanrp_jmod_kar98k
[19:36:32] BriceMashiro killed василий каратаев using wep_jack_gmod_pistol
[19:36:38] василий каратаев<STEAM_0:0:814052183> spawned sent ent_lanrp_jmod_kar98k
[19:36:57] BriceMashiro killed василий каратаев using wep_jack_gmod_pistol
[19:36:59] василий каратаев: ФЕК
[19:36:59] BriceMashiro: ХАХАХАХАХА
[19:37:07] василий каратаев: ФЕК В КАНСЛ
[19:37:22] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfragnade
[19:38:00] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezweapon_machinepistol
[19:38:04] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezammo
[19:38:06] BriceMashiro killed Redoket using wep_jack_gmod_machinepistol
[19:38:19] василий каратаев killed BriceMashiro using wep_lanrp_jmod_kar98k
[19:38:21] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezweapon_br
[19:38:32] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezweapon_mmg
[19:38:35] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[19:39:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[19:39:54] BriceMashiro killed василий каратаев using wep_jack_gmod_mmg
[19:40:06] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:40:11] Redoket killed BriceMashiro using wep_jack_gmod_battlerifle
[19:40:15] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[19:40:22] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezweapon_br
[19:40:29] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezweapon_bar
[19:40:38] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_lanrp_jmod_kar98k
[19:40:43] BriceMashiro<STEAM_0:0:590186964> spawned sent ent_jack_gmod_ezammo
[19:40:48] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[19:40:50] василий каратаев: НИГА
[19:40:56] BriceMashiro: я не НИГА
[19:40:56] василий каратаев: КАК ТЫ ЭТО
[19:41:01] василий каратаев: Я ПРО
[19:41:01] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[19:41:06] BriceMashiro: Я ФЕОЛТОВЫЙ
[19:41:19] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:41:21] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:41:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[19:41:34] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezweapon_magpistol
[19:42:29] Redoket killed BriceMashiro using wep_jack_gmod_battlerifle
[19:42:44] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[19:43:21] BriceMashiro<STEAM_0:0:590186964> spawned sent item_ammo_pistol
[19:43:23] BriceMashiro<STEAM_0:0:590186964> spawned sent item_ammo_smg1
[19:43:27] BriceMashiro<STEAM_0:0:590186964> spawned sent item_ammo_smg1_large
[19:44:42] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezweapon_fas
[19:44:51] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezweapon_car
[19:45:12] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezsticknadebundle
[19:45:17] BriceMashiro suicided!
[19:45:17] BriceMashiro killed Redoket using ent_jack_gmod_ezsticknadebundle
[19:45:17] BriceMashiro killed василий каратаев using ent_jack_gmod_ezsticknadebundle
[19:45:31] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezweapon_pas
[19:45:34] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:45:36] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:45:39] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:45:41] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:45:46] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_eztoolbox
[19:45:57] RusLanConnection killed RusLanConnection
[19:45:57] RusLanConnection killed василий каратаев
[19:46:00] Redoket was killed by joes_sam_turret_lvs
[19:46:09] BriceMashiro<STEAM_0:0:590186964> spawned sent item_healthkit
[19:46:09] BriceMashiro<STEAM_0:0:590186964> spawned sent item_healthkit
[19:46:10] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:46:10] BriceMashiro<STEAM_0:0:590186964> spawned sent item_healthkit
[19:46:39] BriceMashiro<STEAM_0:0:590186964> spawned NPC npc_citizen
[19:46:42] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:46:58] BriceMashiro killed Redoket using crossbow_bolt_hl1
[19:47:12] BriceMashiro killed Redoket using crossbow_bolt_hl1
[19:47:13] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:47:52] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_plane_spitfire
[19:47:55] RusLanConnection killed RusLanConnection
[19:47:59] RusLanConnection killed Redoket
[19:48:04] BriceMashiro<STEAM_0:0:590186964> spawned sent item_healthkit
[19:48:05] BriceMashiro<STEAM_0:0:590186964> spawned sent item_healthkit
[19:48:05] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:06] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_c17/furniturewashingmachine001a.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/rotator.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/missilepods.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/rotator.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/missilepods.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/rotator.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/missilepods.mdl
[19:48:08] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:48:12] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_plane_spitfire
[19:48:15] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:48:17] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:48:18] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:48:30] BriceMashiro<STEAM_0:0:590186964> spawned sent lvs_plane_spitfire
[19:48:37] RusLanConnection brought BriceMashiro,Redoket,василий каратаев
[19:48:39] RusLanConnection brought BriceMashiro,Redoket,василий каратаев
[19:48:39] RusLanConnection brought BriceMashiro,Redoket,василий каратаев
[19:48:39] RusLanConnection brought BriceMashiro,Redoket,василий каратаев
[19:48:40] RusLanConnection brought BriceMashiro,Redoket,василий каратаев
[19:48:40] RusLanConnection brought BriceMashiro,Redoket,василий каратаев
[19:48:52] BriceMashiro: ДВЕРИ?
[19:48:55] BriceMashiro: А ЧТ ТАМ
[19:49:02] BriceMashiro: АААААААА
[19:49:08] BriceMashiro: ААААААААААААА
[19:49:24] BriceMashiro: МЕНЯ ПОДЖАРИЛО
[19:49:27] василий каратаев: Я НЕ ГОТВ К БУНКРН ЖИЗНИ
[19:49:49] RusLanConnection killed василий каратаев
[19:50:17] RusLanConnection killed Redoket using ent_jack_gmod_ezfalloutparticle
[19:50:39] RusLanConnection killed василий каратаев
[19:50:40] RusLanConnection killed BriceMashiro
[19:50:52] RusLanConnection killed Redoket using ent_jack_gmod_ezfalloutparticle
[19:51:08] BriceMashiro suicided!
[19:51:39] Redoket suicided!
[19:51:45] BriceMashiro suicided!
[19:52:41] BriceMashiro suicided!
[19:53:23] BriceMashiro killed василий каратаев using weapon_gauss
[19:53:33] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:53:50] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:54:45] BriceMashiro<STEAM_0:0:590186964> spawned NPC npc_citizen
[19:54:56] Redoket<STEAM_0:1:545449619> spawned sent lvs_trailer_flak
[19:55:27] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:27] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_c17/furniturewashingmachine001a.mdl
[19:55:27] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:27] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:27] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/rotator.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/missilepods.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/rotator.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/missilepods.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/rotator.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned model models/sam_model/missilepods.mdl
[19:55:28] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:55:30] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_fas
[19:55:30] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezweapon_fas
[19:55:32] RusLanConnection<STEAM_0:0:238810681> spawned sent joes_sam_turret_lvs
[19:55:34] Redoket<STEAM_0:1:545449619> spawned sent lvs_trailer_flak
[19:55:34] василий каратаев<STEAM_0:0:814052183> spawned sent ent_jack_gmod_ezammo
[19:56:02] (TEAM) василий каратаев: МЫ КУРС
[19:56:05] (TEAM) василий каратаев: СМЕНИЛИ
[19:57:42] RusLanConnection killed RusLanConnection
[19:57:43] RusLanConnection killed василий каратаев
[19:57:43] RusLanConnection killed Redoket
[19:57:43] RusLanConnection killed BriceMashiro
[19:58:20] Redoket<STEAM_0:1:545449619> spawned sent lvs_trailer_flak
[19:58:50] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:58:50] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_c17/furniturewashingmachine001a.mdl
[19:58:50] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:58:50] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:58:50] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:58:50] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
[19:58:50] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/player/kleiner.mdl
